x,y
357.9289166517661,-369.4268772220785
356.6425206874076,-369.12168948320135
354.9694429564737,-370.5634897433527
353.374721996114,-372.09322418920846
351.72420470271317,-373.5624687530859
349.86855351158493,-374.6809292216973
349.58093168235024,-372.68359025862316
350.1698867253949,-370.5576688621741
350.8288063381614,-368.4483958964481
351.3573480230249,-366.3105953244351
350.2196840166947,-365.68146600349866
348.47984698776065,-367.04011094669306
346.86327543244465,-368.5467359241811
345.25791803198376,-370.0652243578644
343.66278216918494,-371.59452615785716
342.0383433834126,-373.09218924318077
340.39142982562186,-374.5655860496837
338.6168024907407,-375.87840968368073
336.6750832782241,-376.43476960646234
336.59452590035966,-374.26847196199566
336.4843519275933,-372.18062418399825
334.56157502249636,-372.59956563081784
332.78086253143505,-373.9029513333737
331.0365836574025,-375.25876487525323
329.33947135422255,-376.67405009267185
327.6421941859216,-378.0891373806144
325.94343197415026,-379.5024417937208
324.244669762379,-380.9157462068272
322.50564319547544,-382.2786548720264
320.75220812270493,-383.6235295360105
318.9070377659254,-384.8340343049267
316.9497415463512,-385.8020484945224
315.3161200905885,-385.03044537800196
315.04109852779203,-382.84481289492487
313.1309736807735,-382.6435326057419
311.1376486369073,-383.5845582184991
309.25754361597603,-384.74577634035103
307.39945142838184,-385.94109451857713
305.56715245071234,-387.17636893047074
303.73302025917747,-388.4088968009057
301.88937768587857,-389.6271761113137
300.04573511257985,-390.84545542172157
298.1480140144952,-391.9765694342598
296.23765946840706,-393.0873204974997
294.1940504290672,-393.9180870766524
292.0812092989896,-393.92941252056113
291.9028486989526,-391.7842911096037
292.03623479333993,-389.58399089696724
290.4163905363836,-388.6907476569242
288.2950538400719,-389.2703431389843
286.2661289662663,-390.1459493705182
284.26877097413467,-391.0899805355313
282.28580335837614,-392.06520453600564
280.29046337479735,-393.0146338940059
278.2887037880595,-393.95067928454546
276.22966314252636,-394.7458062363364
274.1248950497059,-395.3584478656547
272.3488851446084,-394.7022279154324
272.5628817388017,-392.59756737535304
273.3696734135004,-390.54394504604016
274.1639385575663,-388.4843613112745
274.2687777481715,-386.3678718273774
272.28791977690094,-385.9212071232916
270.1322579743054,-386.40735998924896
268.00966067993096,-387.0183893134595
265.8923412865951,-387.6502397729186
263.7550765729105,-388.2117751323455
261.57494812214696,-388.4966074082458
259.748951158415,-387.6530636701959
260.3148413540517,-385.55458072042285
261.45750018792955,-383.6631386236065
262.65757999827383,-381.8083843553983
263.88409240265383,-379.97070982112615
264.97256954371153,-378.0475769786935
265.1542834873051,-376.02048813333516
263.0626304968558,-375.5671065107564
260.86455920650627,-375.77406230348004
258.6817407144519,-376.1183381332926
256.48275915919703,-376.3330758226002
254.32164889811955,-376.0431826704558
254.05223085030687,-374.15329833022975
255.1543050944258,-372.24020173088275
256.5320375259591,-370.5124645508263
257.9282279330736,-368.7997845849919
259.34400449639185,-367.10308215409657
260.60886340760027,-365.2926643076434
261.222653539144,-363.2350002045102
259.22893862175084,-362.5799232077393
